## Site Characteristics
Country='Turkey'
Station='Antalya_Manavgat'
Description='OpenMeteo Daily Data'
Source='OpenMeteo'
Contact='None'
Longitude=31.443
Latitude=36.785
Elevation=10.0
AngstromA=0.18
AngstromB=0.55
HasSunshine=False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20240709,25690.00,27.45,35.20,2.44,4.10,1.30,0.00
20240710,28100.00,24.65,35.10,2.38,3.79,0.00,0.00
20240711,28070.00,23.45,34.95,2.42,4.14,0.00,0.00
20240712,26990.00,24.40,32.25,2.62,4.42,0.00,0.00
20240713,26080.00,25.25,34.70,2.64,3.94,0.20,0.00
20240714,26600.00,26.75,38.25,2.25,5.11,0.00,0.00
20240715,27200.00,25.75,35.20,2.56,4.79,0.00,0.00
20240716,27530.00,25.70,34.10,2.65,4.20,0.00,0.00
20240717,26800.00,26.10,34.35,2.67,4.24,0.00,0.00
20240718,25990.00,26.95,41.25,2.27,5.76,0.00,0.00
20240719,28290.00,26.85,42.35,1.57,7.78,0.00,0.00
20240720,27820.00,25.50,38.55,2.08,4.92,0.00,0.00
20240721,26960.00,26.10,34.90,2.62,4.37,0.00,0.00
20240722,26930.00,26.15,34.65,3.03,4.44,0.00,0.00
20240723,26170.00,27.10,35.10,3.02,4.46,0.00,0.00
20240724,24470.00,26.85,34.55,3.04,5.46,1.40,0.00
20240725,25280.00,25.55,34.00,2.78,3.86,0.00,0.00
20240726,27800.00,28.05,39.85,1.52,6.21,0.00,0.00
20240727,27550.00,28.40,39.90,1.62,5.72,0.00,0.00
20240728,27950.00,26.75,40.25,1.47,5.56,0.00,0.00
20240729,27450.00,24.00,36.75,1.69,4.71,0.00,0.00
20240730,27420.00,26.40,39.70,1.64,7.50,0.00,0.00
20240731,26990.00,26.50,38.00,1.66,4.79,0.00,0.00
20240801,26580.00,25.10,37.20,1.96,4.85,0.00,0.00
20240802,25920.00,24.60,33.65,2.59,4.68,0.00,0.00
20240803,25640.00,25.25,33.80,2.75,3.72,0.00,0.00
20240804,25740.00,25.25,33.80,2.71,4.50,0.00,0.00
20240805,25830.00,25.10,33.05,2.68,4.08,0.00,0.00
20240806,25610.00,24.95,33.35,2.64,4.03,0.00,0.00
20240807,25540.00,25.65,33.50,2.63,4.00,0.00,0.00
20240808,25600.00,25.50,32.75,2.85,4.00,0.00,0.00
20240809,23750.00,25.90,33.60,2.83,3.75,0.00,0.00
20240810,24810.00,25.20,38.20,2.55,5.03,0.00,0.00
20240811,26370.00,26.65,39.90,1.42,7.59,0.00,0.00
20240812,26110.00,26.20,39.25,1.45,4.97,0.00,0.00
20240813,25420.00,24.65,35.25,1.94,3.85,0.00,0.00
20240814,25060.00,25.55,34.15,2.11,4.13,0.00,0.00
20240815,25930.00,25.10,42.80,1.21,7.07,0.00,0.00
20240816,26140.00,26.45,40.50,1.15,6.94,0.00,0.00
20240817,25590.00,24.70,35.90,1.60,3.61,0.00,0.00
20240818,25500.00,22.25,35.50,2.09,4.05,0.00,0.00
20240819,24660.00,22.50,33.10,2.23,3.49,0.00,0.00
20240820,24420.00,24.20,33.35,2.47,4.20,0.00,0.00
20240821,22530.00,25.15,32.90,2.57,5.24,0.40,0.00
20240822,20300.00,26.50,32.45,2.74,3.61,0.00,0.00
20240823,22430.00,25.80,35.30,2.54,3.81,0.00,0.00
20240824,22160.00,25.50,37.05,2.07,5.07,0.00,0.00
20240825,22670.00,24.50,33.95,2.31,2.92,0.10,0.00
20240826,20930.00,24.35,32.75,2.30,3.62,0.20,0.00
20240827,23210.00,24.15,33.30,2.33,3.50,0.00,0.00
20240828,22050.00,24.60,33.40,2.43,3.33,0.40,0.00
20240829,22440.00,24.80,33.40,2.36,3.98,0.00,0.00
20240830,21790.00,24.70,33.35,2.34,3.54,0.00,0.00
20240831,18680.00,22.50,31.30,2.31,4.49,12.20,0.00
20240901,19420.00,21.40,28.95,2.34,4.53,8.10,0.00
20240902,20460.00,22.40,31.25,2.45,2.92,0.00,0.00
20240903,21730.00,22.80,32.80,2.43,3.23,0.00,0.00
20240904,20100.00,23.70,33.20,2.35,3.61,0.00,0.00
20240905,21970.00,24.30,34.05,2.14,3.89,0.00,0.00
20240906,21730.00,23.75,33.65,2.14,4.81,0.00,0.00
20240907,20810.00,23.00,32.60,2.21,3.71,0.00,0.00
20240908,20010.00,22.60,31.35,2.28,3.52,0.90,0.00
20240909,20370.00,21.20,30.35,2.26,4.70,2.10,0.00
20240910,17450.00,21.75,29.85,2.27,4.24,2.20,0.00
20240911,21200.00,21.80,31.55,2.30,3.94,0.30,0.00
20240912,21370.00,21.55,31.65,2.32,3.72,0.00,0.00
20240913,21300.00,21.35,31.50,2.35,3.38,0.00,0.00
20240914,19710.00,22.95,31.25,2.37,5.22,0.20,0.00
20240915,20650.00,22.45,30.50,1.96,3.96,0.00,0.00
20240916,20510.00,22.00,30.25,1.84,3.96,0.00,0.00
20240917,18080.00,20.75,30.40,2.11,3.41,0.00,0.00
20240918,17940.00,21.80,30.05,2.16,3.24,2.10,0.00
20240919,17500.00,21.20,30.05,2.12,2.96,6.50,0.00
20240920,15880.00,20.60,28.80,2.01,4.00,2.40,0.00
20240921,19180.00,19.30,29.30,1.70,4.11,0.10,0.00
20240922,19270.00,18.60,29.20,1.56,3.71,0.00,0.00
20240923,15830.00,19.00,29.65,1.61,3.35,0.00,0.00
20240924,19870.00,18.80,31.35,1.60,3.69,0.00,0.00
20240925,19920.00,19.70,33.55,1.42,4.58,0.00,0.00
20240926,19860.00,20.00,33.80,1.43,4.54,0.00,0.00
20240927,19800.00,18.70,33.40,1.53,4.12,0.00,0.00
20240928,19120.00,18.55,30.95,1.75,4.34,0.00,0.00
20240929,13710.00,20.10,27.65,2.06,5.99,17.60,0.00
20240930,19060.00,17.35,29.00,1.49,4.84,0.00,0.00
20241001,18780.00,17.25,28.25,1.30,3.07,0.00,0.00
20241002,18330.00,16.75,27.95,1.65,3.47,0.00,0.00
20241003,18110.00,16.55,28.00,1.83,2.62,0.00,0.00
20241004,18190.00,17.35,28.95,1.77,2.48,0.00,0.00
20241005,17840.00,16.90,29.40,1.85,2.78,0.00,0.00
20241006,17420.00,16.85,29.80,1.76,3.70,0.00,0.00
20241007,17590.00,16.90,29.65,1.87,3.06,0.00,0.00
20241008,17050.00,17.70,28.30,2.00,3.42,0.00,0.00
20241009,16860.00,17.20,28.00,1.93,3.39,0.00,0.00
20241010,16140.00,18.75,28.65,2.09,3.57,0.00,0.00
20241011,16000.00,18.45,28.45,2.13,3.55,0.00,0.00
20241012,14120.00,19.90,28.60,2.27,3.52,1.10,0.00
20241013,14400.00,19.90,27.60,2.27,3.11,0.20,0.00
20241014,14580.00,19.50,28.00,2.15,2.70,0.10,0.00
20241015,15130.00,18.55,28.15,1.98,3.08,0.00,0.00
20241016,16620.00,19.90,30.15,0.91,7.30,0.00,0.00
20241017,16580.00,16.10,26.60,0.58,5.52,0.00,0.00
20241018,16390.00,13.35,25.70,0.65,4.95,0.00,0.00
20241019,16020.00,13.35,24.80,0.67,3.71,0.00,0.00
20241020,16170.00,15.90,27.75,0.54,5.00,0.00,0.00
20241021,15580.00,15.10,25.70,0.63,7.62,0.00,0.00
20241022,15620.00,16.45,26.05,0.67,4.50,0.00,0.00
20241023,15420.00,14.20,27.50,0.75,4.04,0.00,0.00
20241024,15130.00,14.65,27.25,0.68,3.68,0.00,0.00
20241025,15260.00,14.95,28.75,0.65,3.57,0.00,0.00
20241026,15080.00,14.80,27.80,0.65,3.06,0.00,0.00
20241027,14910.00,13.60,26.05,0.78,3.04,0.00,0.00
20241028,14790.00,13.75,27.95,0.62,4.40,0.00,0.00
20241029,14460.00,15.50,28.35,0.71,5.17,0.00,0.00
20241030,14160.00,15.80,28.00,0.73,4.70,0.00,0.00
20241031,14040.00,16.05,29.00,0.75,3.36,0.00,0.00
20241101,13790.00,15.35,29.55,0.85,3.72,0.00,0.00
20241102,13520.00,13.55,27.60,0.85,6.71,0.00,0.00
20241103,12360.00,15.10,24.20,0.97,4.23,0.00,0.00
20241104,13590.00,13.65,26.00,0.75,4.96,0.00,0.00
20241105,13530.00,12.85,25.00,0.63,3.58,0.00,0.00
20241106,13470.00,13.25,25.80,0.52,4.44,0.00,0.00
20241107,13330.00,13.20,25.95,0.50,4.06,0.00,0.00
20241108,13020.00,13.45,25.45,0.55,3.76,0.00,0.00
20241109,4890.00,13.80,20.70,0.86,4.78,1.30,0.00
20241110,11900.00,13.60,22.80,1.18,2.69,0.00,0.00
20241111,12310.00,12.85,24.15,1.16,2.38,0.00,0.00
20241112,12280.00,11.20,24.35,1.00,2.69,0.00,0.00
20241113,11570.00,12.60,23.90,1.09,2.80,0.00,0.00
20241114,11140.00,11.10,23.30,1.30,3.27,0.80,0.00
20241115,10280.00,11.00,21.95,1.40,3.64,6.70,0.00
20241116,4160.00,13.50,17.35,1.46,4.41,50.00,0.00
20241117,11000.00,10.65,19.15,1.28,4.10,4.00,0.00
20241118,11350.00,9.10,20.50,1.18,2.44,0.00,0.00
20241119,8810.00,11.40,20.40,1.28,4.81,2.40,0.00
20241120,5260.00,12.75,17.90,1.49,7.58,58.70,0.00
20241121,3760.00,15.15,18.00,1.71,7.05,75.90,0.00
20241122,4560.00,15.40,18.70,1.69,8.17,64.40,0.00
20241123,10420.00,7.80,16.00,0.54,7.93,10.80,0.00
20241124,11610.00,6.10,11.80,0.41,6.58,0.00,0.00
20241125,10100.00,6.10,14.40,0.55,6.14,0.00,0.00
20241126,11180.00,5.50,16.25,0.61,3.66,0.00,0.00
20241127,10890.00,6.20,17.65,0.72,3.81,0.00,0.00
20241128,10950.00,6.35,17.60,0.76,3.30,0.00,0.00
20241129,10550.00,6.75,18.80,0.89,3.06,0.00,0.00
20241130,10140.00,7.85,19.15,1.01,2.92,0.00,0.00
20241201,5900.00,9.45,18.25,1.18,3.11,6.70,0.00
20241202,2120.00,10.85,14.85,1.33,3.96,35.80,0.00
20241203,6960.00,9.30,16.70,1.20,4.61,1.80,0.00
20241204,8610.00,9.35,18.75,1.22,3.52,22.40,0.00
20241205,9800.00,8.65,19.55,1.01,3.16,0.00,0.00
20241206,4320.00,8.90,18.95,1.05,5.71,3.60,0.00
20241207,6470.00,11.95,17.80,1.28,5.12,23.70,0.00
20241208,5080.00,13.40,17.95,1.42,5.02,7.00,0.00
20241209,6220.00,12.50,18.65,1.42,2.70,2.50,0.00
20241210,8150.00,10.00,18.85,1.29,2.55,0.20,0.00
20241211,10050.00,8.95,20.35,0.93,6.19,0.00,0.00
20241212,10400.00,9.35,17.35,0.60,4.98,0.00,0.00
20241213,10640.00,7.05,16.65,0.64,3.42,0.00,0.00
20241214,4700.00,9.75,15.55,1.05,5.27,3.70,0.00
20241215,6140.00,8.55,16.25,1.25,5.54,30.00,0.00
20241216,10210.00,7.15,17.20,0.84,3.15,0.00,0.00
20241217,10160.00,5.60,17.00,0.80,2.76,0.00,0.00
20241218,9160.00,6.20,17.55,0.83,2.77,0.00,0.00
20241219,9630.00,5.70,18.95,1.01,4.11,0.30,0.00
20241220,1350.00,11.30,16.10,1.34,7.30,17.80,0.00
20241221,9100.00,12.30,18.40,1.14,6.88,2.60,0.00
20241222,3990.00,10.85,14.75,1.21,6.41,15.30,0.00
20241223,1250.00,10.30,14.45,1.35,8.65,79.10,0.00
20241224,1410.00,10.80,13.40,1.28,6.80,49.40,0.00
20241225,3360.00,9.00,13.15,1.16,3.82,16.60,0.00
20241226,9400.00,7.55,17.15,1.03,2.78,9.90,0.00
20241227,3850.00,7.05,12.95,1.04,5.41,20.80,0.00
20241228,6040.00,6.35,13.20,1.01,5.00,9.60,0.00
20241229,8720.00,5.15,14.55,0.82,4.05,2.40,0.00
20241230,10320.00,5.95,17.05,0.67,4.27,0.00,0.00
