## Site Characteristics
Country='Turkey'
Station='Kayseri_Develi_Sultan_Sazlığı_çevresi'
Description='OpenMeteo Daily Data'
Source='OpenMeteo'
Contact='None'
Longitude=35.215
Latitude=38.355
Elevation=1073.0
AngstromA=0.18
AngstromB=0.55
HasSunshine=False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20241208,10030.00,0.16,12.26,0.60,0.89,0.00,0.00
20241209,8440.00,1.31,12.46,0.59,2.12,0.00,0.00
20241210,8150.00,0.86,13.31,0.59,1.93,0.00,0.00
20241211,9060.00,0.06,10.26,0.61,5.06,2.10,0.00
20241212,8040.00,-1.89,5.31,0.45,4.65,0.00,0.00
20241213,9930.00,-3.44,3.61,0.35,4.25,0.00,0.00
20241214,9840.00,-4.34,8.96,0.30,4.17,0.00,0.00
20241215,2100.00,-0.09,2.46,0.57,1.21,9.80,0.00
20241216,8610.00,-2.54,7.31,0.51,1.81,0.10,0.00
20241217,9900.00,-3.39,9.71,0.44,1.42,0.00,0.00
20241218,10130.00,-2.19,7.51,0.45,1.60,0.00,0.00
20241219,9530.00,-1.19,7.66,0.41,1.34,0.00,0.00
20241220,9620.00,-2.19,11.21,0.45,4.11,1.30,0.00
20241221,9610.00,0.01,10.01,0.59,3.43,0.50,0.00
20241222,6390.00,0.61,7.86,0.62,4.99,4.30,0.00
20241223,7530.00,1.11,10.36,0.66,8.07,0.00,0.00
20241224,6030.00,5.31,10.71,0.72,9.38,3.10,0.00
20241225,6800.00,1.91,8.86,0.64,7.07,7.90,0.00
20241226,7630.00,-1.59,7.96,0.57,2.12,0.00,0.00
20241227,7250.00,-1.59,7.56,0.56,4.09,0.00,0.00
20241228,6300.00,-1.04,8.71,0.56,4.97,1.80,0.00
20241229,4670.00,0.16,7.01,0.62,2.57,5.30,0.00
20241230,3030.00,-0.74,5.41,0.57,5.07,0.00,0.00
