## Site Characteristics
Country='Turkey'
Station='Şanlıurfa_Akçakale'
Description='OpenMeteo Daily Data'
Source='OpenMeteo'
Contact='None'
Longitude=38.948
Latitude=36.711
Elevation=362.0
AngstromA=0.18
AngstromB=0.55
HasSunshine=False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20241211,8310.00,4.50,16.40,0.85,3.15,0.00,0.00
20241212,10310.00,4.15,14.65,0.55,5.40,0.00,0.00
20241213,10570.00,1.80,10.05,0.30,6.04,0.00,0.00
20241214,10420.00,-1.75,10.25,0.26,2.58,0.00,0.00
20241215,6710.00,-0.55,10.45,0.32,3.40,0.10,0.00
20241216,10060.00,2.00,12.35,0.61,2.85,0.30,0.00
20241217,9950.00,-0.45,12.75,0.61,1.90,0.00,0.00
20241218,10090.00,0.65,14.20,0.57,2.40,0.00,0.00
20241219,5810.00,3.40,10.60,0.59,2.56,0.00,0.00
20241220,10040.00,-0.05,14.25,0.64,2.23,0.00,0.00
20241221,4250.00,4.35,12.40,0.82,3.30,2.30,0.00
20241222,3690.00,8.15,12.80,0.90,4.29,0.30,0.00
20241223,9660.00,6.30,15.40,0.94,2.97,0.00,0.00
20241224,9780.00,5.50,16.55,0.86,4.68,0.00,0.00
20241225,5410.00,7.45,12.75,0.93,5.29,12.10,0.00
20241226,2980.00,7.20,12.95,0.98,4.07,9.80,0.00
20241227,7030.00,4.75,12.35,0.86,2.80,0.00,0.00
20241228,4770.00,3.35,11.20,0.86,3.12,2.20,0.00
20241229,3570.00,7.85,11.55,0.95,3.98,4.00,0.00
20241230,8520.00,5.65,14.55,0.88,2.54,0.50,0.00
