## Site Characteristics
Country='Turkey'
Station='Muş_Merkez'
Description='OpenMeteo Daily Data'
Source='OpenMeteo'
Contact='None'
Longitude=41.505
Latitude=38.745
Elevation=1325.0
AngstromA=0.18
AngstromB=0.55
HasSunshine=False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20240815,25010.00,20.15,32.80,0.87,2.91,0.00,0.00
20240816,22670.00,18.75,31.20,1.04,4.76,0.00,0.00
20240817,23610.00,18.15,31.10,1.21,2.33,0.00,0.00
20240818,23900.00,19.35,33.10,1.14,2.15,0.00,0.00
20240819,23430.00,20.60,34.20,1.04,3.13,0.00,0.00
20240820,23310.00,21.25,35.60,1.04,1.80,0.00,0.00
20240821,24550.00,20.75,36.00,0.93,4.31,0.00,0.00
20240822,25070.00,18.70,34.65,0.94,3.92,0.00,0.00
20240823,24800.00,19.35,33.95,0.84,4.04,0.00,0.00
20240824,24420.00,17.45,31.30,0.92,4.44,0.00,0.00
20240825,22640.00,17.85,30.30,1.14,3.94,0.00,0.00
20240826,23710.00,18.30,31.55,1.00,4.49,0.00,0.00
20240827,23770.00,18.15,33.15,0.97,2.26,0.00,0.00
20240828,22410.00,19.45,33.55,0.94,3.01,0.00,0.00
20240829,22400.00,19.75,33.40,0.88,3.61,0.00,0.00
20240830,23520.00,18.50,32.90,0.82,3.80,0.00,0.00
20240831,23460.00,18.85,33.90,0.79,3.10,0.00,0.00
20240901,23440.00,17.65,31.80,0.95,3.04,0.00,0.00
20240902,23780.00,15.95,32.15,0.76,4.12,0.00,0.00
20240903,23410.00,17.20,32.25,0.74,4.05,0.00,0.00
20240904,22060.00,17.55,31.75,0.91,3.62,0.00,0.00
20240905,20160.00,17.90,30.70,1.08,5.27,0.00,0.00
20240906,19650.00,16.30,29.85,1.33,3.86,1.90,0.00
20240907,20580.00,16.35,30.40,1.14,3.44,0.00,0.00
20240908,20240.00,17.15,30.40,1.01,3.35,0.00,0.00
20240909,17300.00,16.60,27.55,1.35,3.89,0.40,0.00
20240910,20800.00,16.55,30.65,1.15,3.51,0.00,0.00
20240911,21800.00,15.40,30.85,0.86,3.41,0.00,0.00
20240912,22020.00,16.70,30.35,0.73,3.01,0.00,0.00
20240913,21440.00,16.75,30.40,0.75,3.55,0.00,0.00
20240914,19690.00,16.10,30.30,0.88,3.55,0.00,0.00
20240915,20690.00,14.80,29.20,0.89,3.89,0.00,0.00
20240916,19670.00,14.00,27.20,1.09,3.94,0.20,0.00
20240917,20050.00,14.35,25.85,0.92,2.33,0.00,0.00
20240918,14680.00,15.15,23.65,1.01,3.74,3.00,0.00
20240919,14790.00,13.00,20.65,1.30,2.77,6.20,0.00
20240920,11530.00,11.55,20.25,1.31,1.92,12.80,0.00
20240921,14990.00,10.75,21.00,1.32,2.14,5.00,0.00
20240922,16950.00,11.00,21.90,1.28,2.20,0.70,0.00
20240923,18630.00,9.40,21.65,1.11,3.24,1.50,0.00
20240924,19720.00,10.70,22.85,0.98,1.81,0.00,0.00
20240925,19660.00,11.15,23.95,0.90,1.98,0.00,0.00
20240926,19110.00,10.95,24.50,1.00,2.58,0.00,0.00
20240927,19330.00,9.55,24.25,0.96,3.72,0.00,0.00
20240928,19070.00,9.50,23.70,0.81,2.44,0.00,0.00
20240929,18560.00,8.65,24.05,0.75,2.72,0.00,0.00
20240930,16780.00,10.65,24.55,0.85,6.14,0.30,0.00
20241001,14260.00,10.65,19.40,1.01,5.06,2.20,0.00
20241002,18450.00,7.55,19.75,0.77,2.80,0.00,0.00
20241003,18210.00,8.90,21.50,0.77,1.69,0.00,0.00
20241004,18270.00,8.95,23.50,0.71,1.93,0.00,0.00
20241005,17600.00,9.15,23.35,0.74,2.22,0.00,0.00
20241006,17710.00,11.65,25.45,0.70,1.89,0.00,0.00
20241007,15200.00,13.65,24.95,0.82,5.11,0.00,0.00
20241008,17330.00,11.15,26.20,0.79,3.28,0.00,0.00
20241009,16370.00,10.90,25.75,0.67,4.96,0.00,0.00
20241010,11320.00,11.65,24.75,0.73,3.55,0.00,0.00
20241011,15840.00,11.50,25.05,0.73,3.66,0.00,0.00
20241012,15470.00,11.50,24.35,0.84,4.11,0.00,0.00
20241013,12540.00,12.35,22.70,1.00,3.18,0.10,0.00
20241014,14050.00,11.45,23.05,1.05,3.20,0.00,0.00
20241015,14140.00,11.45,22.35,1.01,3.78,0.20,0.00
20241016,9980.00,8.75,18.15,1.08,4.00,15.00,0.00
20241017,12290.00,3.50,13.80,0.79,3.37,4.80,0.00
20241018,14270.00,1.00,12.35,0.51,4.84,0.10,0.00
20241019,15800.00,0.30,11.00,0.37,2.71,0.00,0.00
20241020,14350.00,-0.30,10.95,0.44,3.13,0.00,0.00
20241021,12720.00,1.80,11.60,0.46,4.52,0.20,0.00
20241022,15290.00,0.00,13.35,0.37,4.17,0.00,0.00
20241023,14860.00,0.45,13.35,0.42,1.93,0.00,0.00
20241024,14640.00,3.05,14.65,0.47,1.65,0.00,0.00
20241025,13860.00,2.70,14.25,0.48,3.18,0.00,0.00
20241026,14660.00,1.30,13.30,0.45,1.91,0.00,0.00
20241027,14610.00,1.60,13.60,0.38,1.55,0.00,0.00
20241028,14270.00,2.55,14.65,0.43,1.47,0.00,0.00
20241029,13510.00,4.45,15.60,0.49,1.30,0.00,0.00
20241030,13700.00,3.90,16.05,0.51,2.31,0.00,0.00
20241031,13820.00,3.50,15.60,0.45,1.70,0.00,0.00
20241101,13130.00,4.80,16.30,0.54,2.55,0.00,0.00
20241102,9070.00,5.40,14.35,0.84,2.19,0.20,0.00
20241103,8600.00,3.15,12.55,0.77,2.80,0.20,0.00
20241104,12590.00,2.35,11.95,0.54,5.45,0.00,0.00
20241105,13220.00,-1.00,9.80,0.38,1.46,0.00,0.00
20241106,13120.00,0.20,11.60,0.36,1.56,0.00,0.00
20241107,13020.00,0.45,12.00,0.38,1.81,0.00,0.00
20241108,12810.00,0.85,12.00,0.41,1.91,0.00,0.00
20241109,12280.00,1.05,12.45,0.48,1.61,0.00,0.00
20241110,5780.00,2.40,10.00,0.62,2.15,4.90,0.00
20241111,11610.00,3.85,13.10,0.76,1.48,0.40,0.00
20241112,12100.00,1.10,12.45,0.60,1.20,0.00,0.00
20241113,12030.00,0.35,11.65,0.60,0.90,0.00,0.00
20241114,11060.00,0.65,12.50,0.60,1.66,0.00,0.00
20241115,8640.00,1.35,12.05,0.65,3.06,0.00,0.00
20241116,8680.00,4.00,12.10,0.80,1.65,0.80,0.00
20241117,3920.00,5.60,9.40,0.90,1.52,15.10,0.00
20241118,6470.00,3.60,11.00,0.83,2.09,7.00,0.00
20241119,6220.00,2.80,10.10,0.74,1.44,3.60,0.00
20241120,7160.00,2.95,9.90,0.76,1.33,2.90,0.00
20241121,5890.00,4.60,11.45,0.80,1.43,0.50,0.00
20241122,10020.00,3.10,12.05,0.75,1.79,0.00,0.00
20241123,5620.00,3.15,12.35,0.80,3.80,16.80,0.00
20241124,6060.00,-3.40,5.30,0.62,1.80,48.70,0.00
20241125,6430.00,-6.35,0.65,0.45,1.43,7.10,0.00
20241126,10680.00,-6.85,-0.80,0.41,1.83,3.70,0.00
20241127,10970.00,-7.65,-0.95,0.31,1.00,0.00,0.00
20241128,11370.00,-8.20,-0.55,0.31,0.78,0.00,0.00
20241129,11170.00,-7.80,0.40,0.33,0.53,0.00,0.00
20241130,11030.00,-8.10,0.75,0.33,0.47,0.00,0.00
20241201,10770.00,-7.70,0.75,0.33,0.55,0.00,0.00
20241202,9910.00,-7.90,0.30,0.34,0.64,0.00,0.00
20241203,9920.00,-7.70,1.00,0.35,0.96,0.00,0.00
20241204,9720.00,-2.55,3.15,0.45,0.62,0.00,0.00
20241205,10220.00,-4.80,3.55,0.47,0.73,0.00,0.00
20241206,7630.00,-4.05,3.00,0.47,0.43,0.00,0.00
20241207,8150.00,-3.80,5.00,0.47,0.68,2.00,0.00
20241208,9990.00,-1.65,4.95,0.55,0.86,0.40,0.00
20241209,9440.00,-3.50,5.35,0.47,0.85,0.00,0.00
20241210,6800.00,-3.00,4.95,0.46,1.10,0.40,0.00
20241211,1820.00,-1.65,2.75,0.53,1.36,4.60,0.00
20241212,9890.00,-5.75,1.30,0.39,1.66,0.00,0.00
20241213,10380.00,-8.00,-1.70,0.17,3.58,0.00,0.00
20241214,9590.00,-8.80,0.50,0.17,1.27,0.00,0.00
20241215,6620.00,-6.75,3.60,0.24,1.59,0.50,0.00
20241216,8140.00,-4.70,3.15,0.36,2.17,0.00,0.00
20241217,9610.00,-5.10,5.30,0.31,2.16,0.00,0.00
20241218,9660.00,-3.75,5.25,0.37,1.35,0.00,0.00
20241219,7750.00,-3.40,4.30,0.37,0.83,0.00,0.00
20241220,9680.00,-3.10,5.80,0.36,0.63,0.00,0.00
20241221,3730.00,-2.55,4.00,0.41,1.56,0.90,0.00
20241222,2740.00,-0.35,3.30,0.56,1.15,0.60,0.00
20241223,4390.00,0.15,6.10,0.64,1.65,1.50,0.00
20241224,8250.00,-0.60,7.25,0.58,1.15,0.00,0.00
20241225,7470.00,-2.30,6.40,0.53,1.32,0.20,0.00
20241226,1590.00,-0.30,2.35,0.61,1.67,25.00,0.00
20241227,5440.00,-2.45,0.95,0.59,0.94,11.40,0.00
20241228,5180.00,-3.00,1.05,0.54,0.91,0.30,0.00
20241229,6350.00,-3.95,2.05,0.52,0.92,0.10,0.00
20241230,7040.00,-6.65,0.65,0.43,0.75,0.00,0.00
