## Site Characteristics
Country='Turkey'
Station='Adana_Karataş'
Description='OpenMeteo Daily Data'
Source='OpenMeteo'
Contact='None'
Longitude=35.375
Latitude=36.575
Elevation=47.0
AngstromA=0.18
AngstromB=0.55
HasSunshine=False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20230401,14370.00,11.55,18.20,1.40,4.89,3.00,0.00
20230402,20550.00,13.30,20.35,1.51,3.31,0.50,0.00
20230403,22310.00,15.00,24.80,1.41,7.85,0.00,0.00
20230404,20010.00,17.00,19.80,1.51,10.18,2.00,0.00
20230405,19900.00,16.50,18.90,1.33,9.89,0.80,0.00
20230406,12860.00,13.55,19.25,1.38,8.35,6.00,0.00
20230407,19880.00,11.15,20.70,1.15,3.51,0.00,0.00
20230408,10630.00,14.40,21.45,1.24,6.62,1.20,0.00
20230409,19740.00,15.70,26.25,1.44,6.12,6.00,0.00
20230410,18280.00,15.40,19.60,1.50,8.05,4.60,0.00
20230411,15740.00,12.25,16.40,1.27,6.67,1.20,0.00
20230412,18240.00,11.90,17.40,1.33,3.96,5.20,0.00
20230413,22260.00,12.70,19.30,1.45,6.45,0.70,0.00
20230414,23470.00,11.45,24.60,1.22,5.33,0.00,0.00
20230415,20870.00,15.85,25.45,1.32,4.75,0.00,0.00
20230416,24000.00,14.20,27.65,1.49,3.21,0.00,0.00
20230417,23970.00,16.45,27.30,1.44,4.74,0.00,0.00
20230418,17050.00,15.55,25.45,1.70,8.29,1.50,0.00
20230419,15080.00,16.15,20.90,1.67,9.13,6.50,0.00
20230420,21740.00,13.75,21.15,1.57,4.58,4.40,0.00
20230421,19680.00,14.00,21.90,1.56,3.66,3.80,0.00
20230422,23020.00,14.30,23.50,1.48,4.93,0.40,0.00
20230423,22660.00,17.30,22.25,1.61,6.57,0.60,0.00
20230424,23840.00,15.25,21.15,1.58,4.74,0.60,0.00
20230425,22280.00,15.75,21.45,1.59,4.70,1.10,0.00
20230426,14880.00,14.85,20.05,1.60,6.45,5.10,0.00
20230427,16780.00,13.65,18.60,1.51,3.51,10.10,0.00
20230428,18970.00,12.70,19.15,1.37,4.71,15.40,0.00
20230429,23600.00,12.15,18.85,1.37,3.49,9.50,0.00
20230430,24570.00,12.65,21.85,1.41,4.24,0.30,0.00
20230501,25140.00,13.75,23.20,1.50,4.36,0.00,0.00
20230502,26730.00,13.10,25.35,1.19,4.74,0.00,0.00
20230503,26060.00,14.25,26.60,1.13,4.61,0.00,0.00
20230504,22290.00,17.60,31.35,1.06,9.33,0.00,0.00
20230505,20450.00,17.55,21.10,1.85,7.60,2.90,0.00
20230506,24150.00,16.00,21.50,1.74,6.90,1.30,0.00
20230507,21100.00,16.40,21.65,1.84,4.16,1.00,0.00
20230508,24570.00,16.80,23.20,1.92,4.94,0.00,0.00
20230509,25230.00,17.70,23.50,1.98,3.33,0.00,0.00
20230510,26790.00,15.90,31.20,1.68,4.20,0.00,0.00
20230511,22600.00,19.85,31.70,1.75,5.92,0.00,0.00
20230512,21620.00,20.10,22.85,1.99,7.34,1.00,0.00
20230513,24860.00,19.55,23.50,2.01,5.79,0.00,0.00
20230514,26550.00,17.05,26.25,1.75,4.40,0.00,0.00
20230515,27440.00,18.30,30.85,1.20,4.95,0.00,0.00
20230516,27370.00,20.95,31.45,1.33,6.10,0.00,0.00
20230517,25890.00,20.25,24.55,1.94,8.22,0.10,0.00
20230518,25320.00,19.75,23.70,1.66,7.13,1.40,0.00
20230519,20900.00,18.70,22.70,1.81,5.32,2.30,0.00
20230520,24600.00,17.80,23.85,1.80,5.24,1.10,0.00
20230521,26620.00,17.45,30.20,1.76,8.35,0.80,0.00
20230522,20070.00,18.75,23.50,2.03,6.46,4.60,0.00
